312003,31.00,"2,003.00",9.00,7.00,2.00,0.00,0.78,28.33,19.33,47.67,30.33,65.90,8.30,0.06,0.01,0.05,106.30,30.67,2.99,0.03,5.48,5.48,0.89,0.02,19.00,4.56,13.33,1.11,13.44,0.41,1.00,0.56,3.11,0.96,2.22,0.95,0.11,4.67,24.00,1.00,2.11,0.81,1.44,0.11,36.00,61.70,6.74,0.04,0.03,0.08,83.00,19.00,3.87,0.03,316.33,2.22,17.78,11.11,0.29,1.00,0.44,8.56,8.11,4.11,7.56,2.00,5.56,2.67,9.11,42.00,4.00,5.00,0.00
322003,32.00,"2,003.00",9.00,4.00,5.00,0.00,0.44,19.56,23.56,43.11,34.33,55.00,6.10,0.04,0.03,0.09,79.20,25.67,4.03,0.02,4.95,5.39,1.44,0.02,17.67,6.11,10.33,1.22,13.67,0.33,0.78,0.71,2.00,0.93,2.22,0.80,0.33,5.56,35.52,1.00,2.89,0.71,1.11,0.00,31.67,60.70,6.64,0.05,0.04,0.05,83.00,29.67,4.34,0.03,339.00,1.89,21.00,12.11,0.39,0.22,0.50,2.33,6.78,5.11,5.33,4.44,7.67,4.22,6.89,40.11,5.00,4.00,0.00
12002,1.00,"2,002.00",9.00,4.00,5.00,0.00,0.44,17.33,20.56,37.89,34.11,53.40,5.74,0.02,0.04,0.05,64.40,28.22,4.28,0.02,4.94,5.45,2.22,0.02,17.89,5.89,10.33,1.67,14.67,0.46,0.56,0.20,1.89,1.00,1.89,0.71,0.11,4.78,30.23,1.00,2.33,0.77,1.11,0.11,33.11,62.80,7.16,0.04,0.04,0.04,83.10,30.33,3.84,0.03,353.78,1.78,19.33,13.22,0.41,1.11,0.30,2.89,4.00,2.67,7.44,5.22,8.44,2.89,4.00,39.44,2.00,7.00,0.00
22002,2.00,"2,002.00",9.00,5.00,3.00,1.00,0.61,24.56,18.89,43.44,29.11,59.50,6.48,0.02,0.02,0.10,80.50,31.56,4.66,0.06,5.29,5.43,1.44,0.02,19.56,7.78,10.22,1.56,13.22,0.43,0.44,0.75,2.56,1.00,2.67,0.83,0.00,4.22,28.87,0.94,1.78,0.75,1.33,0.00,32.67,54.10,6.54,0.04,0.03,0.07,75.60,28.11,4.60,0.02,343.11,2.00,18.33,13.33,0.38,1.67,0.40,2.44,10.00,5.89,6.22,2.11,5.22,7.89,3.33,41.06,3.00,6.00,0.00
32002,3.00,"2,002.00",9.00,4.00,5.00,0.00,0.44,19.67,21.00,40.67,31.67,54.70,5.65,0.04,0.02,0.07,74.70,26.44,4.29,0.02,4.85,5.03,2.11,0.02,16.89,5.89,9.00,2.00,13.78,0.39,0.67,0.67,2.22,1.00,1.67,0.80,0.11,5.44,23.45,1.00,1.89,0.80,1.78,0.11,36.56,64.70,6.16,0.03,0.05,0.06,73.40,27.22,3.93,0.02,332.22,2.00,19.33,14.33,0.38,1.00,0.67,2.56,8.67,5.78,2.67,5.67,6.00,3.00,6.33,36.83,4.00,4.00,1.00
42002,4.00,"2,002.00",9.00,5.00,4.00,0.00,0.56,27.56,29.89,57.44,40.33,63.60,7.06,0.05,0.02,0.09,96.00,22.22,4.20,0.03,5.70,5.36,1.33,0.02,23.89,5.22,15.22,3.44,13.44,0.40,0.67,0.83,3.33,1.00,2.22,0.70,0.22,4.56,31.76,0.94,3.33,0.79,1.22,0.00,33.44,59.10,6.52,0.06,0.02,0.07,94.50,29.00,4.44,0.04,346.78,1.22,20.44,13.00,0.39,1.44,0.54,3.22,10.44,5.89,6.67,4.56,10.67,5.22,8.78,47.33,6.00,3.00,0.00
52002,5.00,"2,002.00",9.00,3.00,6.00,0.00,0.33,15.00,16.78,31.78,27.89,54.20,6.51,0.03,0.04,0.08,70.60,30.11,3.70,0.03,4.86,4.58,1.78,0.02,15.67,5.33,8.56,1.78,14.11,0.28,0.56,0.20,1.67,1.00,1.89,0.59,0.00,6.78,32.11,1.00,1.78,0.93,1.44,0.00,33.11,55.70,5.51,0.03,0.04,0.11,68.00,25.00,4.02,0.03,282.89,1.67,16.44,13.89,0.28,0.78,0.43,2.33,3.33,5.11,4.22,2.44,3.78,3.11,7.44,36.78,2.00,7.00,0.00
62002,6.00,"2,002.00",9.00,2.00,7.00,0.00,0.22,20.22,25.78,46.00,33.44,56.80,6.13,0.05,0.03,0.07,78.40,24.89,3.30,0.02,4.74,5.33,2.00,0.02,16.67,4.78,10.11,1.78,13.11,0.37,1.00,0.44,2.22,1.00,1.89,0.82,0.00,5.11,22.54,1.00,2.11,0.77,2.56,0.11,34.00,64.40,6.94,0.05,0.02,0.06,97.30,31.22,3.92,0.02,358.44,1.78,21.22,13.44,0.36,1.00,0.78,3.44,7.00,4.89,4.89,2.67,11.22,5.67,5.22,42.67,5.00,4.00,0.00
72002,7.00,"2,002.00",9.00,1.00,8.00,0.00,0.11,15.56,28.00,43.56,35.78,60.60,5.34,0.03,0.05,0.07,66.60,27.11,4.20,0.01,4.66,5.55,2.33,0.02,19.00,6.56,11.22,1.22,13.67,0.39,1.67,0.27,1.89,1.00,1.00,0.78,0.00,4.78,22.30,1.00,3.33,0.82,1.56,0.00,27.44,62.30,7.10,0.06,0.03,0.05,95.00,31.11,4.41,0.04,332.11,1.22,20.00,11.89,0.42,0.33,0.67,3.44,4.22,2.56,5.33,5.56,11.78,5.44,5.22,39.00,7.00,2.00,0.00
82002,8.00,"2,002.00",9.00,4.00,5.00,0.00,0.44,22.78,21.67,44.44,37.89,62.80,6.03,0.05,0.03,0.06,85.60,20.56,3.52,0.01,4.97,5.18,1.78,0.02,16.78,3.56,11.00,2.22,13.89,0.38,0.67,0.83,2.56,0.95,1.89,0.88,0.33,5.44,28.82,1.00,2.33,0.70,1.56,0.00,34.22,61.00,6.30,0.04,0.03,0.06,82.50,31.33,4.28,0.02,349.67,1.56,20.22,14.56,0.42,0.89,0.38,3.22,5.33,5.11,8.78,4.22,7.89,2.56,6.67,39.67,5.00,4.00,0.00
92002,9.00,"2,002.00",9.00,3.00,6.00,0.00,0.33,12.78,17.22,30.00,31.56,56.00,5.68,0.03,0.03,0.10,73.10,27.00,4.20,0.01,4.75,4.69,1.89,0.02,16.11,5.56,9.22,1.33,13.33,0.30,0.78,0.43,1.56,1.00,1.00,0.67,0.00,6.89,29.84,1.00,1.67,0.76,1.78,0.11,34.33,56.30,5.92,0.04,0.03,0.06,75.90,29.44,3.57,0.01,308.33,1.56,17.22,15.11,0.36,0.44,0.75,1.89,2.22,3.33,5.33,3.00,6.00,2.89,5.00,36.83,2.00,7.00,0.00
102002,10.00,"2,002.00",9.00,6.00,3.00,0.00,0.67,24.11,22.67,46.78,36.89,66.60,6.67,0.04,0.03,0.08,88.30,28.89,4.41,0.03,5.43,4.92,1.56,0.02,23.33,7.11,13.56,2.67,13.11,0.39,1.11,0.70,2.67,1.00,2.44,0.73,0.00,3.78,25.71,1.00,2.11,0.81,1.44,0.00,34.78,68.10,6.13,0.03,0.02,0.07,90.10,20.22,3.41,0.06,282.22,1.33,17.33,12.56,0.41,0.11,0.00,4.44,6.44,4.89,8.00,1.89,9.11,4.33,7.33,44.39,4.00,5.00,0.00
112002,11.00,"2,002.00",9.00,3.00,6.00,0.00,0.33,19.11,28.89,48.00,36.11,48.90,5.23,0.03,0.04,0.04,58.80,23.56,3.82,0.02,4.56,5.35,1.89,0.02,14.89,4.22,9.56,1.11,13.89,0.25,1.44,0.39,2.11,1.00,1.67,0.87,0.00,6.67,31.55,1.00,3.33,0.86,1.33,0.00,37.00,63.70,6.93,0.05,0.02,0.06,94.90,28.78,3.69,0.05,362.89,1.78,21.78,14.56,0.44,0.44,0.75,4.56,6.56,3.22,4.44,3.00,11.00,9.67,5.22,42.50,6.00,3.00,0.00
122002,12.00,"2,002.00",9.00,8.00,1.00,0.00,0.89,29.67,19.78,49.44,35.33,65.70,7.02,0.06,0.01,0.06,101.50,28.89,4.32,0.03,5.63,5.08,1.56,0.02,20.56,5.67,13.00,1.89,14.11,0.39,0.67,0.50,3.33,1.00,2.67,0.79,0.00,4.78,31.67,1.00,2.44,0.67,0.89,0.00,34.89,50.60,5.62,0.04,0.05,0.08,60.10,25.89,4.91,0.04,323.22,3.22,18.56,12.33,0.33,1.33,0.33,4.11,12.44,7.67,5.11,4.22,6.44,1.44,7.67,44.00,5.00,4.00,0.00
132002,13.00,"2,002.00",9.00,2.00,7.00,0.00,0.22,13.00,25.67,38.67,27.00,52.70,5.58,0.04,0.04,0.20,70.20,27.22,3.49,0.01,4.11,4.93,1.89,0.02,13.78,3.78,7.67,2.33,14.22,0.25,1.00,0.44,1.33,1.00,1.67,0.67,0.11,6.89,30.42,1.00,2.89,0.72,1.44,0.11,30.67,58.70,6.17,0.05,0.02,0.07,89.60,30.89,4.05,0.03,314.22,1.22,17.89,13.56,0.36,0.33,0.67,2.22,4.11,2.89,3.78,4.89,7.67,5.44,7.67,37.33,5.00,4.00,0.00
142002,14.00,"2,002.00",9.00,5.00,4.00,0.00,0.56,21.67,20.00,41.67,36.78,68.00,7.04,0.05,0.03,0.05,92.80,24.89,3.68,0.02,5.52,5.11,2.11,0.02,20.56,5.56,13.56,1.44,13.11,0.45,0.89,0.63,2.56,1.00,1.78,0.69,0.33,4.00,35.28,1.00,2.11,0.76,1.44,0.00,30.33,60.80,5.83,0.04,0.03,0.05,79.60,29.89,4.68,0.03,316.56,1.78,18.11,12.22,0.36,1.56,0.57,4.67,5.11,3.11,8.78,6.33,6.00,4.11,3.56,43.83,4.00,4.00,1.00
152002,15.00,"2,002.00",9.00,4.00,5.00,0.00,0.44,21.11,18.22,39.33,30.00,58.90,6.40,0.03,0.02,0.07,80.50,29.78,4.62,0.05,5.33,5.00,1.00,0.02,17.89,7.11,9.89,0.89,13.67,0.39,1.67,0.67,2.44,1.00,1.89,0.65,0.22,4.56,22.71,1.00,1.78,0.63,1.33,0.00,34.56,58.50,5.95,0.04,0.02,0.07,80.70,29.11,4.26,0.02,329.78,1.78,20.44,13.89,0.43,1.44,0.54,1.11,7.44,5.56,7.00,3.44,5.56,3.67,5.56,41.00,4.00,5.00,0.00
162002,16.00,"2,002.00",9.00,4.00,5.00,0.00,0.44,30.22,28.56,58.78,30.22,62.10,7.19,0.06,0.04,0.06,89.70,28.78,5.23,0.06,6.05,6.14,1.22,0.02,21.00,8.67,11.22,1.11,11.78,0.43,0.11,0.00,3.44,1.00,2.22,0.95,0.11,4.00,19.03,1.00,2.78,0.80,1.78,0.00,42.89,67.60,7.14,0.05,0.03,0.04,93.80,24.67,4.82,0.05,425.22,2.00,24.22,12.89,0.44,0.78,0.71,5.44,7.00,5.33,12.44,4.44,7.33,4.78,11.33,46.44,6.00,3.00,0.00
192002,19.00,"2,002.00",9.00,5.00,4.00,0.00,0.56,23.33,20.00,43.33,31.00,59.50,6.36,0.04,0.04,0.05,74.90,31.44,4.24,0.04,5.15,5.06,2.33,0.02,20.78,8.11,11.33,1.33,12.33,0.40,0.78,0.43,2.78,0.96,1.78,0.75,0.00,4.11,22.43,1.00,2.00,1.00,1.78,0.00,33.89,57.70,6.41,0.04,0.04,0.07,75.70,25.44,3.73,0.02,312.33,1.78,19.44,12.33,0.33,0.67,0.33,5.67,7.00,3.89,6.78,2.89,6.78,4.00,6.33,42.06,3.00,6.00,0.00
202002,20.00,"2,002.00",9.00,2.00,7.00,0.00,0.22,22.89,28.56,51.44,35.22,61.20,6.41,0.03,0.04,0.08,71.70,29.22,5.24,0.05,5.64,6.30,2.89,0.02,21.89,8.89,11.56,1.44,12.56,0.43,1.22,0.46,2.67,0.91,1.67,0.87,0.00,4.00,24.83,0.96,3.00,0.63,1.33,0.00,34.11,65.80,8.30,0.06,0.02,0.06,103.00,25.22,4.07,0.04,385.78,1.11,20.78,12.22,0.37,0.89,0.25,1.78,7.78,5.44,7.89,7.22,7.89,4.78,8.00,44.94,6.00,3.00,0.00
212002,21.00,"2,002.00",9.00,7.00,2.00,0.00,0.78,32.22,25.89,58.11,34.00,56.50,6.56,0.06,0.03,0.05,86.20,26.67,4.68,0.04,5.57,5.44,1.56,0.02,19.78,5.89,11.56,2.33,13.56,0.45,0.44,0.50,3.89,1.00,2.00,0.89,0.56,4.22,25.50,1.00,2.67,0.85,1.89,0.00,39.67,58.30,6.39,0.04,0.03,0.06,80.30,26.11,4.49,0.04,370.78,2.22,21.33,14.22,0.41,1.44,0.46,6.56,8.56,7.89,8.56,3.33,10.67,5.67,6.22,43.61,9.00,0.00,0.00
222002,22.00,"2,002.00",9.00,5.00,4.00,0.00,0.56,26.56,21.67,48.22,41.22,65.50,6.37,0.06,0.03,0.05,92.10,23.78,4.11,0.01,5.37,5.04,1.78,0.02,21.11,6.22,13.78,1.11,13.78,0.45,1.33,0.67,3.11,1.00,1.78,0.94,0.56,4.11,30.08,0.96,2.67,0.44,0.78,0.00,29.56,62.00,5.97,0.06,0.03,0.09,85.70,29.11,4.53,0.04,308.33,1.78,18.89,13.22,0.40,1.11,0.70,2.33,6.11,8.33,9.44,3.33,7.22,6.22,4.89,42.83,4.00,5.00,0.00
232002,23.00,"2,002.00",9.00,5.00,4.00,0.00,0.56,15.56,16.89,32.44,33.33,65.00,7.39,0.03,0.03,0.06,85.20,28.89,3.74,0.02,5.51,5.28,1.56,0.02,19.56,5.33,12.33,1.89,13.33,0.39,1.22,0.36,1.67,0.92,1.67,0.80,0.22,4.11,21.78,1.00,1.67,0.68,1.44,0.00,31.44,60.80,5.81,0.02,0.01,0.06,81.30,25.56,5.02,0.03,311.00,1.11,16.11,13.22,0.42,1.22,0.27,3.00,5.56,3.22,3.78,1.00,5.11,2.22,8.56,39.06,4.00,5.00,0.00
242002,24.00,"2,002.00",9.00,4.00,5.00,0.00,0.44,19.22,24.00,43.22,31.00,67.70,6.73,0.03,0.03,0.08,87.20,22.67,3.96,0.02,5.31,5.83,1.67,0.02,17.33,4.56,11.11,1.67,11.56,0.34,0.78,0.29,2.11,1.00,2.00,0.72,0.22,4.44,26.90,0.96,2.44,0.82,1.56,0.00,33.56,65.90,6.92,0.03,0.03,0.05,85.90,28.44,4.89,0.05,371.33,1.67,20.44,13.00,0.44,0.78,0.71,5.00,7.22,2.22,4.11,2.89,6.22,7.67,7.22,42.89,5.00,4.00,0.00
252002,25.00,"2,002.00",9.00,5.00,4.00,0.00,0.56,28.89,22.00,50.89,42.33,69.80,7.33,0.05,0.02,0.05,100.90,20.67,4.52,0.02,6.20,5.31,1.33,0.02,23.22,5.56,15.67,2.00,11.22,0.46,0.44,0.50,3.56,1.00,1.89,0.71,0.11,3.22,28.52,1.00,2.33,0.75,1.00,0.00,36.00,65.40,6.77,0.05,0.03,0.07,88.60,26.89,3.84,0.04,346.89,1.89,22.44,12.67,0.46,0.78,0.71,7.67,8.00,4.00,9.22,4.56,5.33,5.11,6.00,47.17,5.00,4.00,0.00
262002,26.00,"2,002.00",9.00,6.00,3.00,0.00,0.67,26.00,17.00,43.00,38.00,56.70,5.71,0.04,0.01,0.08,83.60,29.78,5.14,0.03,5.23,4.83,1.44,0.02,21.44,8.56,10.89,2.00,14.89,0.40,1.78,0.50,2.67,1.00,2.44,0.95,0.33,4.11,20.08,1.00,1.56,0.85,1.22,0.00,31.56,59.90,6.21,0.03,0.02,0.09,79.00,24.89,3.65,0.02,286.78,2.11,16.44,12.11,0.29,1.00,0.56,4.78,9.22,4.56,7.44,5.33,4.11,3.67,3.89,38.94,5.00,3.00,1.00
272002,27.00,"2,002.00",9.00,5.00,3.00,1.00,0.61,25.11,21.56,46.67,34.11,63.20,7.15,0.06,0.04,0.05,87.90,31.22,4.18,0.03,5.58,5.10,2.44,0.02,21.33,7.44,12.56,1.33,13.11,0.43,1.11,0.60,3.00,0.96,2.11,0.63,0.22,4.00,26.78,0.95,2.00,0.76,1.78,0.00,40.44,61.50,5.99,0.03,0.04,0.07,72.20,22.00,4.16,0.05,333.56,2.44,19.33,14.78,0.47,0.67,0.67,6.11,9.89,5.00,3.78,4.11,4.67,6.89,5.89,41.67,6.00,3.00,0.00
332002,33.00,"2,002.00",9.00,6.00,3.00,0.00,0.67,23.33,21.22,44.56,28.78,62.20,6.10,0.04,0.04,0.04,77.40,31.00,4.77,0.05,5.30,5.54,1.78,0.02,19.22,8.67,9.33,1.22,12.22,0.43,0.56,0.60,3.11,0.96,0.78,0.71,0.11,5.33,32.38,1.00,2.44,0.64,1.00,0.11,37.67,64.30,6.88,0.05,0.03,0.07,89.40,22.22,3.94,0.02,346.78,2.00,18.78,12.56,0.37,0.67,0.50,5.00,6.44,4.89,6.33,5.78,5.11,3.00,7.33,40.94,5.00,4.00,0.00
282002,28.00,"2,002.00",9.00,3.00,6.00,0.00,0.33,19.11,20.67,39.78,33.22,60.90,6.46,0.02,0.02,0.05,78.90,26.11,3.52,0.03,5.02,5.31,1.33,0.02,18.67,5.78,10.67,2.22,13.44,0.41,1.22,0.36,2.22,1.00,1.67,0.73,0.11,4.22,24.32,1.00,2.11,0.93,1.44,0.00,32.22,54.50,5.96,0.03,0.03,0.06,72.60,33.44,4.98,0.04,358.44,1.78,22.11,13.44,0.50,0.78,0.29,4.89,9.89,0.78,3.56,4.89,4.78,4.89,6.11,40.78,4.00,5.00,0.00
292002,29.00,"2,002.00",9.00,7.00,2.00,0.00,0.78,24.44,19.67,44.11,31.56,64.40,6.49,0.04,0.02,0.04,90.30,31.22,4.74,0.04,5.51,5.39,0.89,0.02,21.56,9.56,10.78,1.22,13.56,0.56,0.33,1.00,2.67,1.00,2.44,0.77,0.11,3.22,24.76,1.00,2.00,0.81,1.44,0.00,32.33,63.20,6.38,0.03,0.04,0.08,77.80,24.22,4.60,0.05,317.89,1.89,19.56,12.78,0.52,0.78,0.71,7.44,8.33,3.00,5.33,3.33,5.11,3.78,7.44,44.39,4.00,5.00,0.00
342002,34.00,"2,002.00",9.00,4.00,5.00,0.00,0.44,21.56,21.78,43.33,38.11,66.50,7.06,0.04,0.04,0.05,84.00,24.56,4.67,0.03,5.95,5.47,2.67,0.02,20.78,6.11,13.33,1.33,12.11,0.39,0.67,0.67,2.56,1.00,1.67,0.73,0.00,4.22,23.47,1.00,2.11,0.89,1.89,0.00,30.33,65.20,7.00,0.03,0.04,0.08,81.80,23.89,4.07,0.02,309.56,1.89,16.33,11.56,0.32,0.67,0.33,4.22,4.78,4.11,8.44,4.11,9.33,1.44,6.89,45.28,4.00,5.00,0.00
302002,30.00,"2,002.00",9.00,7.00,2.00,0.00,0.78,22.56,12.11,34.67,34.67,62.80,6.28,0.04,0.02,0.07,85.60,26.33,3.61,0.01,4.94,4.05,1.33,0.02,17.78,5.44,10.56,1.78,13.78,0.37,0.44,0.25,2.44,1.00,2.44,0.73,0.11,5.56,27.92,1.00,1.11,0.79,1.22,0.00,34.22,50.00,4.49,0.01,0.06,0.09,43.70,25.67,3.93,0.03,254.44,2.44,15.00,14.67,0.31,0.78,0.57,4.89,5.89,4.00,7.78,2.89,3.00,2.89,2.67,36.39,3.00,6.00,0.00
312002,31.00,"2,002.00",9.00,5.00,4.00,0.00,0.56,22.22,24.67,46.89,32.00,63.90,6.36,0.05,0.04,0.05,84.40,28.11,3.54,0.02,4.92,5.48,1.89,0.02,18.56,5.44,11.56,1.56,12.22,0.40,0.89,0.63,2.56,1.00,1.78,0.88,0.56,4.11,27.86,1.00,3.11,0.75,0.67,0.00,34.11,64.80,6.86,0.07,0.03,0.07,97.30,25.33,4.18,0.02,340.00,1.89,19.89,12.56,0.42,1.00,0.44,5.78,6.89,4.33,5.22,5.78,5.67,5.00,7.89,41.78,5.00,4.00,0.00
322002,32.00,"2,002.00",9.00,4.00,5.00,0.00,0.44,18.00,24.11,42.11,35.56,52.80,5.53,0.04,0.04,0.08,69.50,25.44,4.38,0.01,4.82,5.02,2.33,0.02,18.89,6.78,10.22,1.89,13.11,0.41,1.56,0.43,2.11,1.00,1.33,0.83,0.11,4.33,32.05,1.00,2.22,0.95,2.11,0.00,33.11,60.10,5.92,0.03,0.03,0.07,77.50,26.56,4.37,0.05,312.00,1.44,18.56,13.78,0.38,0.78,0.29,3.67,8.33,3.44,2.56,5.67,9.11,3.67,5.67,44.06,4.00,4.00,1.00
12001,1.00,"2,001.00",9.00,3.00,6.00,0.00,0.33,17.11,24.56,41.67,33.11,59.10,7.00,0.04,0.03,0.06,81.90,24.44,3.58,0.02,5.36,5.68,2.33,0.02,18.00,4.44,12.00,1.56,12.00,0.33,1.22,0.46,2.11,1.00,1.00,0.78,0.00,5.33,25.00,1.00,2.67,0.94,1.67,0.00,32.33,60.50,7.20,0.05,0.04,0.05,85.40,30.22,4.36,0.03,364.56,1.56,19.78,13.22,0.37,1.11,0.60,3.00,4.11,2.67,7.33,4.11,9.33,6.56,4.56,40.33,3.00,5.00,1.00
22001,2.00,"2,001.00",9.00,5.00,4.00,0.00,0.56,19.78,20.44,40.22,27.56,57.70,7.16,0.06,0.04,0.13,86.60,27.67,4.25,0.02,5.37,5.71,1.56,0.02,16.67,5.44,9.67,1.56,13.00,0.40,0.78,0.29,2.00,1.00,2.33,0.81,0.11,4.22,20.68,1.00,2.11,0.83,1.67,0.00,33.89,63.90,7.14,0.05,0.04,0.08,87.40,25.89,4.40,0.02,355.89,2.11,18.56,13.22,0.48,0.56,0.20,7.56,2.78,2.22,7.22,1.00,7.89,3.33,7.22,41.44,3.00,6.00,0.00
32001,3.00,"2,001.00",10.00,6.00,4.00,0.00,0.60,17.40,16.60,34.00,35.60,58.70,6.17,0.03,0.04,0.07,72.30,29.40,3.56,0.02,4.81,4.32,2.50,0.02,18.90,5.70,11.50,1.70,13.60,0.35,1.10,0.27,1.80,1.00,1.80,0.94,0.50,5.10,26.06,1.00,1.90,0.50,1.10,0.00,34.00,61.20,5.62,0.03,0.03,0.08,76.90,25.30,3.04,0.02,267.80,1.60,16.10,14.30,0.31,1.10,0.36,2.00,3.90,4.30,7.20,2.60,4.70,6.50,2.80,34.25,4.00,6.00,0.00
42001,4.00,"2,001.00",9.00,1.00,8.00,0.00,0.11,17.00,26.56,43.56,34.89,61.10,6.11,0.04,0.03,0.11,79.80,25.33,3.99,0.01,4.91,5.42,2.11,0.02,18.67,4.67,11.56,2.44,13.33,0.36,1.56,0.50,1.89,1.00,2.33,0.57,0.44,4.33,19.46,1.00,3.22,0.67,1.33,0.00,26.22,66.10,6.88,0.06,0.02,0.09,99.10,28.89,4.53,0.04,311.33,1.00,17.89,12.22,0.41,0.22,0.00,1.78,6.44,2.22,6.56,6.89,6.44,7.33,5.89,39.44,4.00,5.00,0.00
52001,5.00,"2,001.00",10.00,1.00,9.00,0.00,0.10,15.40,24.20,39.60,34.70,56.50,5.24,0.03,0.04,0.05,64.20,21.30,3.59,0.01,4.49,5.79,2.10,0.02,13.20,3.50,8.60,1.10,13.50,0.30,0.80,0.13,1.70,0.93,1.50,0.87,0.30,6.40,34.27,0.96,2.50,0.83,1.50,0.00,33.70,59.10,7.15,0.05,0.05,0.04,75.60,31.70,4.59,0.03,386.20,2.70,19.50,14.10,0.40,0.70,0.71,3.30,4.60,3.60,3.90,4.80,5.30,7.60,5.90,41.10,3.00,7.00,0.00
62001,6.00,"2,001.00",9.00,7.00,2.00,0.00,0.78,22.33,15.44,37.78,36.11,63.40,5.86,0.04,0.04,0.03,78.10,27.78,3.48,0.02,4.73,5.23,2.00,0.02,18.67,5.33,11.67,1.67,14.00,0.37,1.11,0.50,2.56,1.00,1.78,0.81,0.11,5.00,23.44,1.00,1.56,0.69,1.22,0.00,35.67,62.60,7.06,0.03,0.03,0.07,81.40,23.89,3.02,0.01,323.89,2.22,18.22,12.89,0.39,1.11,0.20,1.67,5.89,5.22,8.22,3.00,2.78,5.44,4.22,37.50,3.00,6.00,0.00
72001,7.00,"2,001.00",9.00,4.00,5.00,0.00,0.44,15.56,20.67,36.22,35.89,56.00,5.35,0.03,0.03,0.05,68.90,27.44,3.93,0.02,4.61,5.01,1.56,0.02,17.56,6.00,10.33,1.22,15.33,0.40,1.00,0.11,1.78,1.00,1.78,0.56,0.11,5.67,24.88,1.00,2.22,0.83,1.11,0.11,32.78,59.70,5.89,0.04,0.02,0.07,84.60,27.11,4.39,0.03,312.00,1.67,18.00,13.22,0.37,1.00,0.44,1.89,4.89,4.44,4.33,3.67,4.89,7.00,5.11,37.06,5.00,4.00,0.00
82001,8.00,"2,001.00",9.00,5.00,4.00,0.00,0.56,19.00,16.67,35.67,27.33,58.10,5.76,0.04,0.03,0.12,79.40,28.11,3.11,0.02,4.18,4.59,1.33,0.02,14.89,4.89,8.33,1.67,13.33,0.32,0.44,1.00,2.11,1.00,1.67,0.80,0.00,6.67,30.77,1.00,1.22,0.81,1.89,0.00,39.89,54.60,4.98,0.02,0.06,0.07,54.80,29.00,4.49,0.01,329.11,2.67,19.44,15.33,0.37,1.78,0.31,4.78,5.56,4.56,4.11,1.00,2.89,6.00,5.78,34.44,7.00,2.00,0.00
92001,9.00,"2,001.00",9.00,2.00,7.00,0.00,0.22,14.67,22.56,37.22,25.22,49.80,4.71,0.04,0.07,0.09,50.90,30.67,4.60,0.01,4.47,4.66,2.89,0.02,14.56,6.44,6.22,1.89,13.00,0.29,1.11,0.40,1.56,1.00,2.22,0.60,0.22,4.78,19.19,0.95,2.22,0.77,1.89,0.00,29.89,61.30,6.20,0.05,0.02,0.06,87.00,30.78,3.45,0.02,291.78,2.22,17.44,13.56,0.40,0.56,0.40,2.44,5.67,2.67,3.89,4.56,8.11,4.00,5.56,36.50,5.00,4.00,0.00
102001,10.00,"2,001.00",10.00,5.00,5.00,0.00,0.50,22.80,21.50,44.30,32.00,61.90,6.38,0.06,0.04,0.08,86.40,29.80,3.80,0.01,4.92,5.03,1.70,0.02,19.20,6.40,11.20,1.60,13.70,0.37,0.80,0.38,2.50,1.00,2.00,0.85,0.40,5.10,28.43,0.96,2.30,0.93,1.40,0.00,31.70,59.30,6.34,0.05,0.05,0.07,75.60,26.30,3.86,0.02,302.30,2.50,18.10,12.00,0.34,0.40,0.50,3.70,8.10,5.60,5.40,4.00,6.70,4.10,6.70,44.15,5.00,5.00,0.00
112001,11.00,"2,001.00",9.00,0.00,9.00,0.00,0.00,18.33,29.11,47.44,40.00,58.60,6.21,0.04,0.05,0.10,69.20,20.44,3.44,0.01,4.94,5.71,2.78,0.02,18.89,4.33,12.33,2.22,13.22,0.33,1.78,0.44,2.11,1.00,1.56,0.79,0.33,4.33,24.54,1.00,3.56,0.67,1.11,0.00,31.11,65.40,7.30,0.07,0.04,0.08,98.10,30.00,4.50,0.03,362.33,1.56,20.89,12.78,0.44,0.67,0.33,1.78,5.22,6.11,5.22,6.56,9.11,6.22,7.22,41.28,5.00,4.00,0.00
122001,12.00,"2,001.00",9.00,6.00,3.00,0.00,0.67,23.11,15.56,38.67,32.22,64.10,7.59,0.07,0.04,0.04,91.40,25.78,4.19,0.01,5.94,4.41,2.00,0.02,17.78,4.44,12.22,1.11,12.67,0.41,0.67,0.50,2.78,1.00,1.89,0.65,0.22,4.33,19.92,1.00,1.33,0.93,1.56,0.00,34.22,60.40,5.34,0.02,0.03,0.11,74.40,23.78,3.79,0.02,272.67,2.11,16.11,14.33,0.40,1.00,0.22,4.22,5.56,7.33,6.00,2.44,6.67,1.44,5.00,39.50,4.00,5.00,0.00
